Directory,Query_ID,System,NDCG@10,Recall@10,Accuracy@1,Complexity,Ling_Comp,Sem_Comp,Mod_Comp,Ctx_Comp
38,38_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
38,38_0,qalf,0.5,1.0,0.0,Complex,Medium,Medium,Low,Medium
38,38_1,vector_only,1.0,1.0,1.0,Complex,High,Medium,Medium,Medium
38,38_1,fixed_rrf,1.0,1.0,1.0,Complex,High,Medium,Medium,Medium
38,38_1,qalf,1.0,1.0,1.0,Complex,High,Medium,Medium,Medium
38,38_2,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Medium,Low
38,38_2,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Medium,Medium,Low
38,38_2,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Medium,Low
38,38_3,vector_only,0.5,1.0,0.0,Complex,Medium,Medium,Medium,Medium
38,38_3,fixed_rrf,0.5,1.0,0.0,Complex,Medium,Medium,Medium,Medium
38,38_3,qalf,0.5,1.0,0.0,Complex,Medium,Medium,Medium,Medium
38,38_4,vector_only,0.43067655807339306,1.0,0.0,Complex,Medium,Low,Medium,Low
38,38_4,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Medium,Low
38,38_4,qalf,1.0,1.0,1.0,Complex,Medium,Low,Medium,Low
38,38_5,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Medium
38,38_5,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Medium
38,38_5,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Medium
38,38_6,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
38,38_6,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
38,38_6,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
39,39_0,vector_only,1.0,1.0,1.0,Complex,Medium,High,Low,Low
39,39_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,High,Low,Low
39,39_0,qalf,1.0,1.0,1.0,Complex,Medium,High,Low,Low
39,39_1,vector_only,0.43067655807339306,1.0,0.0,Complex,Medium,Medium,Low,Low
39,39_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
39,39_1,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
39,39_2,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Medium,Low
39,39_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Medium,Low
39,39_2,qalf,1.0,1.0,1.0,Complex,Medium,Low,Medium,Low
39,39_3,vector_only,0.5,1.0,0.0,Complex,High,Medium,Medium,Low
39,39_3,fixed_rrf,1.0,1.0,1.0,Complex,High,Medium,Medium,Low
39,39_3,qalf,1.0,1.0,1.0,Complex,High,Medium,Medium,Low
39,39_4,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
39,39_4,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
39,39_4,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
39,39_5,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,High,Low,Low
39,39_5,fixed_rrf,1.0,1.0,1.0,Complex,Medium,High,Low,Low
39,39_5,qalf,1.0,1.0,1.0,Complex,Medium,High,Low,Low
39,39_6,vector_only,0.6309297535714575,1.0,0.0,Complex,High,Medium,Medium,Low
39,39_6,fixed_rrf,1.0,1.0,1.0,Complex,High,Medium,Medium,Low
39,39_6,qalf,1.0,1.0,1.0,Complex,High,Medium,Medium,Low
39,39_7,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
39,39_7,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
39,39_7,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
39,39_8,vector_only,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
39,39_8,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
39,39_8,qalf,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
39,39_9,vector_only,1.0,1.0,1.0,Complex,High,Low,Low,Medium
39,39_9,fixed_rrf,1.0,1.0,1.0,Complex,High,Low,Low,Medium
39,39_9,qalf,1.0,1.0,1.0,Complex,High,Low,Low,Medium
4,4_0,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
4,4_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
4,4_0,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
4,4_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Low
4,4_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Low
4,4_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Low
4,4_2,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
4,4_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
4,4_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
4,4_3,vector_only,0.43067655807339306,1.0,0.0,Simple,Low,Low,Low,Low
4,4_3,fixed_rrf,0.6309297535714575,1.0,0.0,Simple,Low,Low,Low,Low
4,4_3,qalf,0.6309297535714575,1.0,0.0,Simple,Low,Low,Low,Low
4,4_4,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
4,4_4,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
4,4_4,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
4,4_5,vector_only,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
4,4_5,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
4,4_5,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
4,4_6,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Medium,Low
4,4_6,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Medium,Low
4,4_6,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Medium,Low
4,4_7,vector_only,0.0,0.0,0.0,Simple,Low,Medium,Low,Low
4,4_7,fixed_rrf,0.0,0.0,0.0,Simple,Low,Medium,Low,Low
4,4_7,qalf,0.0,0.0,0.0,Simple,Low,Medium,Low,Low
40,40_0,vector_only,0.43067655807339306,1.0,0.0,Complex,Medium,Medium,Medium,Low
40,40_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Low
40,40_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Low
40,40_1,vector_only,0.3333333333333333,1.0,0.0,Simple,Medium,Low,Low,Low
40,40_1,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
40,40_1,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
40,40_2,vector_only,0.5,1.0,0.0,Complex,Medium,Medium,Low,Low
40,40_2,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
40,40_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
41,41_0,vector_only,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
41,41_0,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
41,41_0,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
41,41_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
41,41_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
41,41_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
41,41_2,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
41,41_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
41,41_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
41,41_3,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
41,41_3,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
41,41_3,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
41,41_4,vector_only,0.43067655807339306,1.0,0.0,Complex,Medium,Medium,Low,Medium
41,41_4,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
41,41_4,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
41,41_5,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
41,41_5,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
41,41_5,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
41,41_6,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Medium
41,41_6,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Medium
41,41_6,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Medium
41,41_7,vector_only,0.0,0.0,0.0,Simple,Low,Medium,Low,Low
41,41_7,fixed_rrf,0.0,0.0,0.0,Simple,Low,Medium,Low,Low
41,41_7,qalf,0.0,0.0,0.0,Simple,Low,Medium,Low,Low
41,41_8,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
41,41_8,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
41,41_8,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
42,42_0,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
42,42_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
42,42_0,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
42,42_1,vector_only,1.0,1.0,1.0,Complex,High,Medium,Low,Low
42,42_1,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,High,Medium,Low,Low
42,42_1,qalf,0.6309297535714575,1.0,0.0,Complex,High,Medium,Low,Low
42,42_2,vector_only,0.43067655807339306,1.0,0.0,Complex,High,Low,Medium,Medium
42,42_2,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,High,Low,Medium,Medium
42,42_2,qalf,1.0,1.0,1.0,Complex,High,Low,Medium,Medium
42,42_3,vector_only,1.0,1.0,1.0,Complex,High,Medium,Low,Medium
42,42_3,fixed_rrf,1.0,1.0,1.0,Complex,High,Medium,Low,Medium
42,42_3,qalf,1.0,1.0,1.0,Complex,High,Medium,Low,Medium
42,42_4,vector_only,0.43067655807339306,1.0,0.0,Simple,Medium,Low,Low,Low
42,42_4,fixed_rrf,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
42,42_4,qalf,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
42,42_5,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Medium,Low
42,42_5,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Medium,Low
42,42_5,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Medium,Low
42,42_6,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Medium,Medium
42,42_6,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Medium,Medium
42,42_6,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Medium,Medium
42,42_7,vector_only,1.0,1.0,1.0,Complex,High,Low,Medium,Low
42,42_7,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,High,Low,Medium,Low
42,42_7,qalf,0.6309297535714575,1.0,0.0,Complex,High,Low,Medium,Low
42,42_8,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
42,42_8,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
42,42_8,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
42,42_9,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
42,42_9,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
42,42_9,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
43,43_0,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
43,43_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
43,43_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
43,43_1,vector_only,1.0,1.0,1.0,Complex,High,Medium,Medium,Medium
43,43_1,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,High,Medium,Medium,Medium
43,43_1,qalf,1.0,1.0,1.0,Complex,High,Medium,Medium,Medium
43,43_2,vector_only,0.6309297535714575,1.0,0.0,Complex,High,Low,Low,Low
43,43_2,fixed_rrf,1.0,1.0,1.0,Complex,High,Low,Low,Low
43,43_2,qalf,1.0,1.0,1.0,Complex,High,Low,Low,Low
43,43_3,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Medium,Medium
43,43_3,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Medium,Medium
43,43_3,qalf,1.0,1.0,1.0,Complex,Medium,Low,Medium,Medium
43,43_4,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
43,43_4,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
43,43_4,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
43,43_5,vector_only,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
43,43_5,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
43,43_5,qalf,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
43,43_6,vector_only,0.38685280723454163,1.0,0.0,Complex,Medium,Low,Low,Medium
43,43_6,fixed_rrf,0.5,1.0,0.0,Complex,Medium,Low,Low,Medium
43,43_6,qalf,0.5,1.0,0.0,Complex,Medium,Low,Low,Medium
44,44_0,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
44,44_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
44,44_0,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
44,44_1,vector_only,0.43067655807339306,1.0,0.0,Simple,Low,Low,Low,Low
44,44_1,fixed_rrf,1.0,1.0,1.0,Simple,Low,Low,Low,Low
44,44_1,qalf,1.0,1.0,1.0,Simple,Low,Low,Low,Low
44,44_2,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
44,44_2,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
44,44_2,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
44,44_3,vector_only,1.0,1.0,1.0,Complex,High,Medium,Medium,Medium
44,44_3,fixed_rrf,1.0,1.0,1.0,Complex,High,Medium,Medium,Medium
44,44_3,qalf,1.0,1.0,1.0,Complex,High,Medium,Medium,Medium
44,44_4,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
44,44_4,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
44,44_4,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
44,44_5,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
44,44_5,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
44,44_5,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
44,44_6,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
44,44_6,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
44,44_6,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
45,45_0,vector_only,0.31546487678572877,1.0,0.0,Complex,Medium,Low,Low,High
45,45_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,High
45,45_0,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,High
45,45_1,vector_only,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
45,45_1,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
45,45_1,qalf,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
45,45_2,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Medium
45,45_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Medium
45,45_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Medium
45,45_3,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
45,45_3,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Low,Medium
45,45_3,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Low,Medium
45,45_4,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
45,45_4,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
45,45_4,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
45,45_5,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
45,45_5,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
45,45_5,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
45,45_6,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Medium,Medium
45,45_6,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Medium,Medium
45,45_6,qalf,1.0,1.0,1.0,Complex,Medium,Low,Medium,Medium
45,45_7,vector_only,0.38685280723454163,1.0,0.0,Simple,Medium,Low,Low,Low
45,45_7,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
45,45_7,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
45,45_8,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
45,45_8,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
45,45_8,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
45,45_9,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
45,45_9,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
45,45_9,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
46,46_0,vector_only,0.6309297535714575,1.0,0.0,Complex,High,Low,Low,Medium
46,46_0,fixed_rrf,1.0,1.0,1.0,Complex,High,Low,Low,Medium
46,46_0,qalf,1.0,1.0,1.0,Complex,High,Low,Low,Medium
46,46_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
46,46_1,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Medium
46,46_1,qalf,0.3562071871080222,1.0,0.0,Complex,Medium,Medium,Low,Medium
46,46_2,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Medium,Low
46,46_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Medium,Low
46,46_2,qalf,1.0,1.0,1.0,Complex,Medium,Low,Medium,Low
46,46_3,vector_only,0.5,1.0,0.0,Simple,Medium,Low,Low,Low
46,46_3,fixed_rrf,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
46,46_3,qalf,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
46,46_4,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Low
46,46_4,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Low
46,46_4,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Low
46,46_5,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
46,46_5,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
46,46_5,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
46,46_6,vector_only,0.0,0.0,0.0,Simple,Low,Low,Medium,Low
46,46_6,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Medium,Low
46,46_6,qalf,0.0,0.0,0.0,Simple,Low,Low,Medium,Low
46,46_7,vector_only,0.0,0.0,0.0,Complex,Medium,Low,Low,Medium
46,46_7,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Low,Low,Medium
46,46_7,qalf,0.0,0.0,0.0,Complex,Medium,Low,Low,Medium
47,47_0,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
47,47_0,fixed_rrf,0.38685280723454163,1.0,0.0,Complex,Medium,Medium,Low,Medium
47,47_0,qalf,0.38685280723454163,1.0,0.0,Complex,Medium,Medium,Low,Medium
47,47_1,vector_only,0.5,1.0,0.0,Complex,Medium,Low,Medium,Low
47,47_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Medium,Low
47,47_1,qalf,1.0,1.0,1.0,Complex,Medium,Low,Medium,Low
47,47_2,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
47,47_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
47,47_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
47,47_3,vector_only,0.0,0.0,0.0,Simple,Low,Low,Medium,Low
47,47_3,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Medium,Low
47,47_3,qalf,0.0,0.0,0.0,Simple,Low,Low,Medium,Low
47,47_4,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
47,47_4,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
47,47_4,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
48,48_0,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
48,48_0,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
48,48_0,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
48,48_1,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
48,48_1,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
48,48_1,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
48,48_2,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
48,48_2,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
48,48_2,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
48,48_3,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
48,48_3,fixed_rrf,0.3562071871080222,1.0,0.0,Simple,Medium,Low,Low,Low
48,48_3,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
49,49_0,vector_only,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
49,49_0,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
49,49_0,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
49,49_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Medium
49,49_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Medium
49,49_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Medium
49,49_2,vector_only,0.3010299956639812,1.0,0.0,Complex,Medium,Medium,Low,Low
49,49_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
49,49_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
49,49_3,vector_only,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
49,49_3,fixed_rrf,0.43067655807339306,1.0,0.0,Simple,Medium,Low,Low,Low
49,49_3,qalf,0.43067655807339306,1.0,0.0,Simple,Medium,Low,Low,Low
49,49_4,vector_only,0.31546487678572877,1.0,0.0,Complex,Medium,Medium,Low,Medium
49,49_4,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
49,49_4,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
49,49_5,vector_only,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
49,49_5,fixed_rrf,0.43067655807339306,1.0,0.0,Simple,Medium,Low,Low,Low
49,49_5,qalf,0.43067655807339306,1.0,0.0,Simple,Medium,Low,Low,Low
5,5_0,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
5,5_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
5,5_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
5,5_1,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
5,5_1,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
5,5_1,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
5,5_2,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Medium
5,5_2,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Medium
5,5_2,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Medium
50,50_0,vector_only,0.38685280723454163,1.0,0.0,Complex,Medium,Medium,Low,Medium
50,50_0,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Medium
50,50_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
50,50_1,vector_only,0.2890648263178879,1.0,0.0,Complex,Medium,Medium,Low,Low
50,50_1,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
50,50_1,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
50,50_2,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
50,50_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
50,50_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
50,50_3,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
50,50_3,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
50,50_3,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
50,50_4,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
50,50_4,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
50,50_4,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
50,50_5,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
50,50_5,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
50,50_5,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
51,51_0,vector_only,0.38685280723454163,1.0,0.0,Complex,Medium,Low,Low,Medium
51,51_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
51,51_0,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
51,51_1,vector_only,0.43067655807339306,1.0,0.0,Complex,Medium,Medium,Low,Medium
51,51_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
51,51_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
51,51_2,vector_only,0.43067655807339306,1.0,0.0,Complex,High,Medium,Low,Medium
51,51_2,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,High,Medium,Low,Medium
51,51_2,qalf,0.6309297535714575,1.0,0.0,Complex,High,Medium,Low,Medium
51,51_3,vector_only,0.3562071871080222,1.0,0.0,Complex,Medium,Medium,Low,Low
51,51_3,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
51,51_3,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
51,51_4,vector_only,0.5,1.0,0.0,Complex,Medium,Medium,Low,Low
51,51_4,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
51,51_4,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
52,52_0,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
52,52_0,fixed_rrf,0.3010299956639812,1.0,0.0,Complex,Medium,Medium,Low,Medium
52,52_0,qalf,0.3562071871080222,1.0,0.0,Complex,Medium,Medium,Low,Medium
52,52_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
